arm,step,seed_i,seed_j,rmse,rmse_over_initial
open,15,3,4,0.3397862275248605,4.228470895265824
open,15,3,5,0.3354092706732438,4.1879657345813515
open,15,3,6,0.3375037216974519,4.197177750228453
open,15,3,7,0.33800923864009186,4.2122444099954945
open,15,4,5,0.3340412338122218,4.169098437691571
open,15,4,6,0.33694539619905195,4.184242883426761
open,15,4,7,0.339704531182702,4.232877312793784
open,15,5,6,0.33434123096913027,4.161086255676586
open,15,5,7,0.33400853565086963,4.157212454664197
open,15,6,7,0.33782300227547785,4.215725187083508
open,16,0,1,0.3411835414330633,4.2527523575095
open,16,0,2,0.3432553936484139,4.28101109086625
open,16,0,3,0.34164117018845014,4.269306059674952
open,16,0,4,0.3462517817297643,4.318090555201541
open,16,0,5,0.34227994738863843,4.273113571468565
open,16,0,6,0.34214608631354443,4.262405891789305
open,16,0,7,0.34540710542537933,4.303073826241046
open,16,1,2,0.3440472892935256,4.299619629581375
open,16,1,3,0.34511840946612043,4.301655129257112
open,16,1,4,0.34708209575480925,4.323901075709786
open,16,1,5,0.3426630985775134,4.265007319507227
open,16,1,6,0.34329873758101875,4.273990297070267
open,16,1,7,0.34256213244307354,4.282777654896122
open,16,2,3,0.3468559590022787,4.326655694835404
open,16,2,4,0.34748400259504625,4.320504152216766
open,16,2,5,0.3434149743553534,4.28227195355704
open,16,2,6,0.345783527504979,4.309919374357517
open,16,2,7,0.34591132547331116,4.3239216164205665
open,16,3,4,0.3480237522738611,4.330982800777452
open,16,3,5,0.3438768406475011,4.293692963993286
open,16,3,6,0.34626946581403656,4.306188062723039
open,16,3,7,0.3467101213906177,4.32067412296838
open,16,4,5,0.34223347549782046,4.2713440845024095
open,16,4,6,0.34549693827765565,4.2904373276552965
open,16,4,7,0.3482442438732739,4.339286126299594
open,16,5,6,0.3431579691656454,4.270816090740826
open,16,5,7,0.3427489978791994,4.265999969223752
open,16,6,7,0.34676779104532185,4.327348051886016
open,17,0,1,0.3493060437099191,4.353996956125497
open,17,0,2,0.3514693580159432,4.383453975109434
open,17,0,3,0.3496511627757441,4.369402631385037
open,17,0,4,0.3541222338398228,4.416242613082168
open,17,0,5,0.35038179493695254,4.3742591833479585
open,17,0,6,0.3502771972201648,4.363702081988629
open,17,0,7,0.35372632103868484,4.406714424243175
open,17,1,2,0.3521015992428214,4.400275760986554
open,17,1,3,0.3530135929784067,4.400062967612041
open,17,1,4,0.35476267522405663,4.419584679777379
open,17,1,5,0.35062109862782076,4.364057753020779
open,17,1,6,0.351288994216409,4.37346715379101
open,17,1,7,0.3506565233207714,4.383975286209793
open,17,2,3,0.35487587723026587,4.426695564333529
open,17,2,4,0.35530237844008666,4.417715318917451
open,17,2,5,0.3515306255645669,4.383471458975532
open,17,2,6,0.3539098739044803,4.411207882930115
open,17,2,7,0.35413621257042144,4.426733419599175
open,17,3,4,0.3556371176005692,4.425727352178247
open,17,3,5,0.35178834782903357,4.392477117808254
open,17,3,6,0.3542062311007902,4.404889240010232
open,17,3,7,0.35481505258060697,4.421677134707897
open,17,4,5,0.34982121725930937,4.366045094801076
open,17,4,6,0.35317265476414883,4.385755626840003
open,17,4,7,0.35611493214124235,4.4373585826473665
open,17,5,6,0.35118231914219866,4.370684157570003
open,17,5,7,0.3509068977107938,4.367536664140006
open,17,6,7,0.3548398051937729,4.42807947966597
open,18,0,1,0.3568148931778652,4.447592553213397
open,18,0,2,0.3591270615821119,4.478959288365815
open,18,0,3,0.35711292109389786,4.462648214128919
open,18,0,4,0.3613762684812619,4.506707356153872
open,18,0,5,0.3579383955362787,4.468597787819241
open,18,0,6,0.3579593014153709,4.459404612260973
open,18,0,7,0.3614419036710803,4.502834976363182
open,18,1,2,0.3595702919948149,4.493613331033171
open,18,1,3,0.36032768686379446,4.491227937706269
open,18,1,4,0.361803730381285,4.507301177807225
open,18,1,5,0.35800227623797864,4.455928680075928
open,18,1,6,0.35879271069611074,4.46688669751608
open,18,1,7,0.35812624726228176,4.477363211363078
open,18,2,3,0.36236922348815503,4.520167013846255
open,18,2,4,0.36253749558443615,4.507674434820597
open,18,2,5,0.3591182296066264,4.4780863896290395
open,18,2,6,0.36161953979046046,4.5073027970272905
open,18,2,7,0.36179170031852775,4.522427681453674
open,18,3,4,0.36266821297247287,4.513225843092678
open,18,3,5,0.3591735905301468,4.484690261803193
open,18,3,6,0.36170912593032295,4.49819482811586
open,18,3,7,0.36234650975567406,4.515533558610489
open,18,4,5,0.3568419345073277,4.453669191311992
open,18,4,6,0.36036904236316014,4.475121541724785
open,18,4,7,0.36335665235657266,4.527593802938219
open,18,5,6,0.3587758066382424,4.465189870672905
open,18,5,7,0.35850159869894704,4.46206354644221
open,18,6,7,0.3624522128295367,4.523075434317593
open,19,0,1,0.36374075083825685,4.533921329124718
open,19,0,2,0.3662464342675344,4.5677506489395165
open,19,0,3,0.36403507299644283,4.549150625554405
open,19,0,4,0.3680515273833896,4.589954212747086
open,19,0,5,0.364960479638905,4.556263346692474
open,19,0,6,0.3652016102714462,4.54962823653474
open,19,0,7,0.3685809191015657,4.591772667457349
open,19,1,2,0.36648448147177987,4.580021175893244
open,19,1,3,0.36708743720231735,4.575483410374872
open,19,1,4,0.3682534663954164,4.587651103172571
open,19,1,5,0.3648261625419885,4.54086319784252
open,19,1,6,0.3657971347007358,4.554090164803136
open,19,1,7,0.36501150231919055,4.563443994127033
open,19,2,3,0.3693532012288506,4.607284637978483
open,19,2,4,0.3692229516848904,4.590799242367887
open,19,2,5,0.3661959162880611,4.566342818251193
open,19,2,6,0.3689046658450576,4.598106156440913
open,19,2,7,0.3688997464316154,4.611278875316262
open,19,3,4,0.3691512190276252,4.5939036345903865
open,19,3,5,0.3660415075939366,4.570444007587754
open,19,3,6,0.3687702167494974,4.586006165808748
open,19,3,7,0.36932902814711005,4.602549150788828
open,19,4,5,0.3633247605746894,4.534579981039397
open,19,4,6,0.36708119364438646,4.558474131039771
open,19,4,7,0.37001430648268224,4.610551286633603
open,19,5,6,0.36592848103565656,4.554209388367861
open,19,5,7,0.3655470351184624,4.549754048047742
open,19,6,7,0.36959925488508416,4.612264047892659
open,20,0,1,0.37012400003066137,4.613486650293338
open,20,0,2,0.3728458592703815,4.6500573283196704
open,20,0,3,0.3704454410481508,4.629257549297838
open,20,0,4,0.37418619778687073,4.666459414240087
open,20,0,5,0.37148182591167095,4.6376775617962345
open,20,0,6,0.3719986358893091,4.63430458736598
open,20,0,7,0.3751721117712828,4.673885595116559
open,20,1,2,0.37287016242081855,4.659824156504164
open,20,1,3,0.3733387987655789,4.6534021791100555
open,20,1,4,0.37416862450673194,4.661341330451188
open,20,1,5,0.37114090787470083,4.61946061663855
open,20,1,6,0.372338369346194,4.635527031138685
open,20,1,7,0.37135261821684123,4.642721844483356
open,20,2,3,0.37583913144089903,4.688189653907819
open,20,2,4,0.3753890021708857,4.667465927822663
open,20,2,5,0.37278608539776004,4.648520062853404
open,20,2,6,0.37573803252018223,4.683278690938771
open,20,2,7,0.3754805242388684,4.6935391695541195
open,20,3,4,0.3751388881989403,4.668417204507031
open,20,3,5,0.3724341150370598,4.650262972855745
open,20,3,6,0.3754119742343175,4.668602697181785
open,20,3,7,0.37579027859723513,4.683068743092338
open,20,4,5,0.369311983629612,4.609305253723609
open,20,4,6,0.37333342696565225,4.63611538411858
open,20,4,7,0.37612770059303896,4.686727036023235
open,20,5,6,0.3726689246759537,4.638098435816492
open,20,5,7,0.3720812436766474,4.631081590011681
open,20,6,7,0.3763040654987167,4.695934013490403
open,21,0,1,0.37599387784596344,4.6866529484461354
open,21,0,2,0.378948350353434,4.726166349450505
open,21,0,3,0.37637213307623085,4.703320233766903
open,21,0,4,0.3798185235340417,4.736699897888079
open,21,0,5,0.37751871109640384,4.713043636289022
open,21,0,6,0.3783565233406932,4.713510219159407
open,21,0,7,0.38124706344532144,4.749567204248605
open,21,1,2,0.37875922204353807,4.733420772846103
open,21,1,3,0.3791000873085694,4.725212536750563
open,21,1,4,0.37958313398405913,4.728794545813801
open,21,1,5,0.3769711130357153,4.692027133982204
open,21,1,6,0.3784498898117663,4.711614054802842
open,21,1,7,0.3771805619668792,4.7155839179666295
open,21,2,3,0.3818539054673815,4.763217502267943
open,21,2,4,0.38106867444642345,4.738085143287062
open,21,2,5,0.37891021975490036,4.724886007135904
open,21,2,6,0.3821471775091809,4.763163636183173
open,21,2,7,0.3815608158165176,4.76954334244659
open,21,3,4,0.3806634432226069,4.737167548795661
open,21,3,5,0.3783724802060101,4.724410207358464
open,21,3,6,0.3816377333874942,4.746025896145554
open,21,3,7,0.3817628367549353,4.757498290682111
open,21,4,5,0.3748402064957825,4.678301841514679
open,21,4,6,0.3791630742946725,4.708508895424877
open,21,4,7,0.3817374890487328,4.756627623457284
open,21,5,6,0.37900018761616827,4.7168949728910174
open,21,5,7,0.37812505575454364,4.706305448572419
open,21,6,7,0.3825680933794374,4.7741034096874495
open,22,0,1,0.3813861714093773,4.753866299558767
open,22,0,2,0.3845804040785204,4.796408172033912
open,22,0,3,0.38184439279991567,4.771704122001322
open,22,0,4,0.3849857470998395,4.801140112938006
open,22,0,5,0.3830993460706835,4.782713762242764
open,22,0,6,0.3842758967025751,4.787252906574703
open,22,0,7,0.38683821025739784,4.819221583466101
open,22,1,2,0.38418127236505717,4.80118109161755
open,22,1,3,0.3844029137405374,4.791308490762181
open,22,1,4,0.3845351811518144,4.790486469244933
open,22,1,5,0.382335826929912,4.758799844906709
open,22,1,6,0.3841342198284221,4.782382655665519
open,22,1,7,0.3825308691114506,4.78247448675829
open,22,2,3,0.38741453266900644,4.832580356571995
open,22,2,4,0.3862923185446149,4.803034251296043
open,22,2,5,0.384576097538401,4.795537642435477
open,22,2,6,0.38813375466048305,4.83778160609243
open,22,2,7,0.38716836577384867,4.839638204019814
open,22,3,4,0.3857437716886965,4.800389714136893
open,22,3,5,0.3838692082269759,4.793043100414495
open,22,3,6,0.387447317988791,4.818273571234871
open,22,3,7,0.38727110279766225,4.8261418666405485
open,22,4,5,0.37992570036056794,4.741772821682611
open,22,4,6,0.3845852158477104,4.7758419335436955
open,22,4,7,0.38688047211535737,4.820711597453761
open,22,5,6,0.38492134799371264,4.790587526433513
open,22,5,7,0.3837022541567929,4.775721634643182
open,22,6,7,0.38840053567898314,4.8468870086099285
open,23,0,1,0.3863362068963348,4.815567034003615
open,23,0,2,0.3897725413115736,4.861163446069802
open,23,0,3,0.386890261268004,4.834759627914878
open,23,0,4,0.38972327165485315,4.860221570754173
open,23,0,5,0.388255863146486,4.847089087955615
open,23,0,6,0.38978672820877275,4.8559060393162214
open,23,0,7,0.39198193060554615,4.883301934020448
open,23,1,2,0.3891668432763308,4.8634866502481655
open,23,1,3,0.38927636246270503,4.852052557487899
open,23,1,4,0.3890635345356698,4.846900073712385
open,23,1,5,0.38727855461365884,4.820320241579193
open,23,1,6,0.3894173144618864,4.848155968323279
open,23,1,7,0.3874391603756033,4.843838888012793
open,23,2,3,0.39254886322518057,4.896625617907384
open,23,2,4,0.3910920990068207,4.862713175395626
open,23,2,5,0.3898173658610437,4.86089453719888
open,23,2,6,0.39371432853052535,4.907339064818345
open,23,2,7,0.39233331881941114,4.904200565749216
open,23,3,4,0.3904111741242448,4.858473220048753
open,23,3,5,0.38895889432492875,4.856593612704202
open,23,3,6,0.3928685101304101,4.885691219022808
open,23,3,7,0.3923469213939946,4.889396316709938
open,23,4,5,0.3846097758988736,4.8002337840791185
open,23,4,6,0.3896260065843747,4.838439295029149
open,23,4,7,0.39159279364290683,4.879429327285354
open,23,5,6,0.39045129840392007,4.859411226638803
open,23,5,7,0.3888495293819037,4.839786813791125
open,23,6,7,0.3938249930215771,4.914579324678997
open,24,0,1,0.39087427415976933,4.87213270587643
open,24,0,2,0.3945496777151233,4.920742914607227
open,24,0,3,0.3915354301184754,4.8928078060972435
open,24,0,4,0.39406269316201276,4.914338303183665
open,24,0,5,0.39300980469233726,4.906438554065237
open,24,0,6,0.39490067324070954,4.919614818420707
open,24,0,7,0.3967121842925513,4.942231326358699
open,24,1,2,0.39374527599929665,4.920704131161339
open,24,1,3,0.3937512337998374,4.907828641035337
open,24,1,4,0.3932025695110043,4.8984636029210264
open,24,1,5,0.3918310526553549,4.876983586860546
open,24,1,6,0.39431478407139436,4.909128338156982
open,24,1,7,0.39193992709707054,4.900108339067204
open,24,2,3,0.397282694212088,4.955675077103087
open,24,2,4,0.39549840896849703,4.9174998140414425
open,24,2,5,0.3946577514392468,4.921252555788055
open,24,2,6,0.39889914829679984,4.97196376028738
open,24,2,7,0.39709178125146694,4.9636817594994875
open,24,3,4,0.39469672628916763,4.911804788934056
open,24,3,5,0.39367007017270694,4.915417994572
open,24,3,6,0.397910205332669,4.948389463711571
open,24,3,7,0.3970160360996591,4.947582455046543
open,24,4,5,0.3889219469554039,4.854053084797381
open,24,4,6,0.3942975540898563,4.896451333848797
open,24,4,7,0.39591241425333107,4.933253820052887
open,24,5,6,0.39559973050872915,4.923486692316511
open,24,5,7,0.39360002278054007,4.8989134773781124
open,24,6,7,0.3988542399192446,4.977339772238071
open,25,0,1,0.39503291860731693,4.923968984098021
open,25,0,2,0.3989404024221703,4.975503135467913
open,25,0,3,0.39580776553249486,4.9461968852353815
open,25,0,4,0.3980362641130729,4.963892529615306
open,25,0,5,0.39738005629221174,4.9609979332068725
open,25,0,6,0.39963571486496596,4.978603274300933
open,25,0,7,0.40105670773814966,4.996355300164107
open,25,1,2,0.3979472898917988,4.973217439587851
open,25,1,3,0.39786111942303015,4.959055437655708
open,25,1,4,0.39698597667260394,4.945596769673152
open,25,1,5,0.3960116328604868,4.929017801366551
open,25,1,6,0.39884559654477975,4.965535911006049
open,25,1,7,0.39607249657696947,4.951774517402773
open,25,2,3,0.4016404617673337,5.0100335487404415
open,25,2,4,0.3995405820016848,4.967758891418939
open,25,2,5,0.3991198518889268,4.976893483052474
open,25,2,6,0.40370380676748824,5.031850044574571
open,25,2,7,0.4014727747472771,5.018444558757395
open,25,3,4,0.39862923741253886,4.960742937344641
open,25,3,5,0.39801632003222365,4.969685860958189
open,25,3,6,0.4025847590356538,5.006521956875613
open,25,3,7,0.4013149402240506,5.001155058386998
open,25,4,5,0.3928866851086669,4.903536148465853
open,25,4,6,0.39861740017731223,4.950095887099374
open,25,4,7,0.3998739421799657,4.982616310527386
open,25,5,6,0.4003822554225124,4.983008213573373
open,25,5,7,0.39797323419330327,4.953344328723247
open,25,6,7,0.4035154836934271,5.035507874023908
open,26,0,1,0.3988421336012259,4.971449727095072
open,26,0,2,0.4029718600256408,5.02578265046511
open,26,0,3,0.39973360273068786,4.99525596242534
open,26,0,4,0.4016725830927987,5.009240901726526
open,26,0,5,0.40140228269525235,5.011212473560406
open,26,0,6,0.4040114729575195,5.033115828501692
open,26,0,7,0.40504651293758837,5.046060202164782
open,26,1,2,0.4018010295075443,5.021378302977238
open,26,1,3,0.40163136960714624,5.00604892046694
open,26,1,4,0.4004421399847135,4.988653177496667
open,26,1,5,0.39985387489224383,4.976840839379076
open,26,1,6,0.40302759742997857,5.017600859836398
open,26,1,7,0.39986456977494284,4.999183745743882
open,26,2,3,0.40565044701598746,5.060053809491331
open,26,2,4,0.40324528859193787,5.013822019754048
open,26,2,5,0.40323219450900183,5.0281730450413535
open,26,2,6,0.40814787517896095,5.087241857729409
open,26,2,7,0.40549960159288484,5.068780244122658
open,26,3,4,0.40223523195681354,5.005617749046175
open,26,3,5,0.40202234136145204,5.019705587679323
open,26,3,6,0.40691255813372396,5.060342228813716
open,26,3,7,0.40526994055433124,5.050441959833185
open,26,4,5,0.396529628505997,4.949002959413346
open,26,4,6,0.40260447960773577,4.999608089731018
open,26,4,7,0.4035048542891012,5.027859173311699
open,26,5,6,0.4048130878790691,5.038152701684342
open,26,5,7,0.4020016456697079,5.003483653245561
open,26,6,7,0.40782826932579486,5.089327533710783
open,27,0,1,0.4023284657101315,5.0149058300270415
open,27,0,2,0.4066703367435523,5.071909295935705
open,27,0,3,0.4033371707228682,5.0402878145788135
open,27,0,4,0.4049990759703268,5.050725446310357
open,27,0,5,0.4051017661646193,5.05739780559923
open,27,0,6,0.4080477592178733,5.083399292277204
open,27,0,7,0.40870499923473913,5.091637540851961
open,27,1,2,0.40533209826335637,5.065506691743407
open,27,1,3,0.40508724212411695,5.049123909603806
open,27,1,4,0.4035989902603311,5.027980784623485
open,27,1,5,0.40338131444833003,5.020745641466843
open,27,1,6,0.40688301843039604,5.065599964240376
open,27,1,7,0.4033387959716817,5.042619189753212
open,27,2,3,0.40933454100971084,5.106008926722422
open,27,2,4,0.4066389535293804,5.05601775637488
open,27,2,5,0.40701618792102356,5.0753582002349
open,27,2,6,0.4122501416716485,5.138373379127163
open,27,2,7,0.4091975006762049,5.11500430388662
open,27,3,4,0.40554161027478086,5.0467639855729045
open,27,3,5,0.40571016654705816,5.065752274109438
open,27,3,6,0.4109099931632471,5.1100541113361215
open,27,3,7,0.4089014370740117,5.095697382366858
open,27,4,5,0.3998754865948202,4.990761911060291
open,27,4,6,0.40628122921340903,5.045266565986298
open,27,4,7,0.40683079302550323,5.069301925258644
open,27,5,6,0.4089142798992387,5.089194607875665
open,27,5,7,0.4057106728489234,5.049647784812067
open,27,6,7,0.4118102252284642,5.1390187379202885
open,28,0,1,0.40551857402766417,5.054669590644314
open,28,0,2,0.41006078915085764,5.114194325180126
open,28,0,3,0.40664225344352684,5.081589656740435
open,28,0,4,0.40804097995172034,5.088660895440079
open,28,0,5,0.4084978924629703,5.099795946321822
open,28,0,6,0.41176512235712687,5.129709658464337
open,28,0,7,0.41205782475748604,5.133406964596494
open,28,1,2,0.4085663258704207,5.105925404340802
open,28,1,3,0.4082542241539614,5.0885980846094805
open,28,1,4,0.4064823544692731,5.063901339896134
open,28,1,5,0.4066165110614671,5.0610129982156575
open,28,1,6,0.41043290968810225,5.109795293643562
open,28,1,7,0.40652046708664513,5.0823970538715075
open,28,2,3,0.41271572695056946,5.14818559120411
open,28,2,4,0.4097460499353564,5.094650392188625
open,28,2,5,0.41049116721444684,5.11869005084902
open,28,2,6,0.41603157030191446,5.185505909221728
open,28,2,7,0.4125897216370379,5.157407360566394
open,28,3,4,0.4085696845534194,5.084446866510123
open,28,3,5,0.4090985854013781,5.1080605323988335
open,28,3,6,0.41459524504022593,5.155883701315899
open,28,3,7,0.4122340077775783,5.137227615012244
open,28,4,5,0.4029438134349253,5.029057053517466
open,28,4,6,0.40966613084199616,5.087300826463768
open,28,4,7,0.4098747463985011,5.107231007714229
open,28,5,6,0.4126993406704901,5.13630206245583
open,28,5,7,0.40911909220670184,5.092070423434949
open,28,6,7,0.41548008371789313,5.184815249000673
open,29,0,1,0.4084359314398481,5.091033591557873
open,29,0,2,0.4131667621404207,5.152931385288407
open,29,0,3,0.40967057793588546,5.119433000090292
open,29,0,4,0.41082160484272195,5.1233379446653835
open,29,0,5,0.41161572831785287,5.138719835397867
open,29,0,6,0.41518472581916055,5.172310578151018
open,29,0,7,0.41512888263758574,5.171666133487805
open,29,1,2,0.41152663304736736,5.142920885031049
open,29,1,3,0.41115435840911063,5.124746192192311
open,29,1,4,0.4091153302507655,5.096702590531533
open,29,1,5,0.409583235484695,5.097938775845504
open,29,1,6,0.4136968515562283,5.150430618937411
open,29,1,7,0.4094327719717282,5.1188072495844015
open,29,2,3,0.41581588601327135,5.1868567470986715
open,29,2,4,0.4125891482146892,5.130000560338187
open,29,2,5,0.4136826213112973,5.158486435370872
open,29,2,6,0.419512442780882,5.228892243570909
open,29,2,7,0.4156992649096069,5.196276921587731
open,29,3,4,0.41134030196537,5.118925824570579
open,29,3,5,0.4122131642660179,5.146949587363179
open,29,3,6,0.4179875605247277,5.198070350404379
open,29,3,7,0.415290116641535,5.175312602068607
open,29,4,5,0.40575777325749945,5.064177494686162
open,29,4,6,0.4127780097745916,5.12594464657433
open,29,4,7,0.41265938804204416,5.141928944760218
open,29,5,6,0.4161887655707018,5.179730143253401
open,29,5,7,0.41225011315287075,5.131040443311428
open,29,6,7,0.4188582438866206,5.2269716291564965
open,30,0,1,0.41110236688933227,5.124269924108708
open,30,0,2,0.41601006801973617,5.188392514900087
open,30,0,3,0.4124441527732246,5.15409287393829
open,30,0,4,0.4133621752481974,5.1550212850886545
open,30,0,5,0.4144760023105387,5.174428253929284
open,30,0,6,0.4183274406188444,5.211462059387341
open,30,0,7,0.41794053075342624,5.206693581463935
open,30,1,2,0.4142350040498592,5.176767874932974
open,30,1,3,0.4138093680002498,5.157838995452556
open,30,1,4,0.4115186536573512,5.126642863424074
open,30,1,5,0.41230260987168305,5.131785874389618
open,30,1,6,0.41669580308284226,5.1877668754481325
open,30,1,7,0.4120961462029643,5.1521052663932485
open,30,2,3,0.4186571846681451,5.222298897324947
open,30,2,4,0.4151890693035216,5.162327141636456
open,30,2,5,0.4166122145785733,5.195017501342398
open,30,2,6,0.422713308907973,5.2687885192420385
open,30,2,7,0.4185471918451582,5.231876255670728
open,30,3,4,0.4138754406598445,5.150474366908902
open,30,3,5,0.41507539934190946,5.182687843488569
open,30,3,6,0.4211081273077714,5.236877547563627
open,30,3,7,0.4180909026787742,5.21021577624343
open,30,4,5,0.4083377336236001,5.096377437815526
open,30,4,6,0.4156362859628525,5.16143918644492
open,30,4,7,0.41520562071781375,5.173656194581806
open,30,5,6,0.41940201222585993,5.219721012623957
open,30,5,7,0.4151251841658686,5.166824801336852
open,30,6,7,0.421965315907926,5.265745074688836
open,31,0,1,0.4135383275916207,5.154633456815898
open,31,0,2,0.4186112428340381,5.220833835372722
open,31,0,3,0.4149835623617648,5.185826510544122
open,31,0,4,0.41568239528345097,5.183956645854645
open,31,0,5,0.417097952410956,5.207161373830944
open,31,0,6,0.4212115707882671,5.247392131127425
open,31,0,7,0.42051354297054067,5.238748108866978
open,31,1,2,0.41671142346293577,5.207716124929085
open,31,1,3,0.41623825841553436,5.18811338426153
open,31,1,4,0.41371163539910705,5.153962728747489
open,31,1,5,0.41479277921781366,5.162780138236961
open,31,1,6,0.41944727570236245,5.222022076505225
open,31,1,7,0.41453137963077247,5.1825510230059
open,31,2,3,0.4212592094560804,5.254756362951909
open,31,2,4,0.4175655164863027,5.191875120375192
open,31,2,5,0.41929900517046004,5.228520897687638
open,31,2,6,0.4256527147206988,5.305425897988149
open,31,2,7,0.42115581032743266,5.264484213299947
open,31,3,4,0.41619378456321265,5.179325005712066
open,31,3,5,0.4177027951123577,5.215493864132348
open,31,3,6,0.42397443932011675,5.272522846355955
open,31,3,7,0.4206562044916108,5.242184364630383
open,31,4,5,0.41070153171602053,5.125879505035372
open,31,4,6,0.41825873572473377,5.194005195291093
open,31,4,7,0.4175332584006578,5.202659648571107
open,31,5,6,0.4223564404834246,5.256490724753987
open,31,5,7,0.41776324564597733,5.199659237797906
open,31,6,7,0.4248196294682145,5.301364323487442
open,32,0,1,0.4157631641706213,5.182365389507248
open,32,0,2,0.42098951879329616,5.2504952068970185
open,32,0,3,0.4173069922550731,5.214861164995339
open,32,0,4,0.41780067276825705,5.2103735900642665
open,32,0,5,0.41949731111735183,5.237115603780267
open,32,0,6,0.4238564178325663,5.280341248698717
open,32,0,7,0.42286663382454537,5.268062860953982
open,32,1,2,0.41897446856260656,5.235997798512833
open,32,1,3,0.41845928920503894,5.215796950903744
open,32,1,4,0.4157122018302851,5.1788855105607885
open,32,1,5,0.4170690082262751,5.1911115617904855
open,32,1,6,0.4219699027885065,5.253428203324325
open,32,1,7,0.4167571103016466,5.210377535863741
open,32,2,3,0.4236403776140836,5.284458879237977
open,32,2,4,0.4197366257105423,5.2188699930835485
open,32,2,5,0.42175779470997504,5.2591811957848
open,32,2,6,0.4283497930729383,5.339042855766191
open,32,2,7,0.42354246178457755,5.294317563833613
open,32,3,4,0.41831297985169513,5.205697338881682
open,32,3,5,0.4201071415522677,5.2455148605233965
open,32,3,6,0.42660534259292443,5.305240614990016
open,32,3,7,0.42300442265682614,5.271447673762623
open,32,4,5,0.41286256098244384,5.1528508571514875
open,32,4,6,0.42066333224257824,5.223865867022485
open,32,4,7,0.41965939344839637,5.229152285499367
open,32,5,6,0.4250673649591085,5.290229879638498
open,32,5,7,0.4201782022566891,5.22971681605698
open,32,6,7,0.42743845673928527,5.334044916617307
open,33,0,1,0.41779455239914937,5.2076860454849765
open,33,0,2,0.42316318250154866,5.277604696259839
open,33,0,3,0.419431846168816,5.241414322171515
open,33,0,4,0.41973410346691803,5.234485318233049
open,33,0,5,0.4216936485999047,5.264535262968088
open,33,0,6,0.4262799847457725,5.3105336907672465
open,33,0,7,0.4250178668980201,5.294862873423943
open,33,1,2,0.4210417012440507,5.261832369784418
open,33,1,3,0.4204890043606402,5.241095904452846
open,33,1,4,0.4175368482802631,5.201616705411656
open,33,1,5,0.41915069933943777,5.217021640440474
open,33,1,6,0.4242809507843979,5.282200219149675
open,33,1,7,0.41879098085816635,5.235805376677003
open,33,2,3,0.4258184681730936,5.31162822050608
open,33,2,4,0.42171955377596904,5.243525081882578
open,33,2,5,0.42400825885817633,5.287243744665839
open,33,2,6,0.4308223102971213,5.369860835919353
open,33,2,7,0.42572531498053373,5.3216034183992384
open,33,3,4,0.4202494814439891,5.229796139710953
open,33,3,5,0.4223083896926056,5.272999943945634
open,33,3,6,0.42901786148050947,5.335242567401239
open,33,3,7,0.4251526178371565,5.298218312270409
open,33,4,5,0.41483933919801597,5.177522610623807
open,33,4,6,0.42286618264182885,5.251221222549803
open,33,4,7,0.42160150027109705,5.253351844687497
open,33,5,6,0.42755468683222336,5.321186159932321
open,33,5,7,0.4223893239104351,5.25723737764927
open,33,6,7,0.4298393707729496,5.364006149853542
open,34,0,1,0.41964878188907423,5.230798469963367
open,34,0,2,0.4251489172056356,5.302370373504874
open,34,0,3,0.4213743332718793,5.265688539343215
open,34,0,4,0.4214983831802845,5.25648757199464
open,34,0,5,0.42369586918181945,5.289531515325049
open,34,0,6,0.4284983007604363,5.338169147167261
open,34,0,7,0.42698408232388496,5.3193579402679525
open,34,1,2,0.422929354036074,5.2854226995181115
open,34,1,3,0.42234260234931226,5.264199682973054
open,34,1,4,0.41920070581672225,5.2223448140629465
open,34,1,5,0.42105256196666985,5.240693457042597
open,34,1,6,0.4263959996093736,5.308532090392406
open,34,1,7,0.4206489390317342,5.259033927050447
open,34,2,3,0.4278096449453896,5.336466012960503
open,34,2,4,0.42352985642596735,5.266033801874507
open,34,2,5,0.4260614011154492,5.3128457543670375
open,34,2,6,0.4330858175882811,5.398073671847544
open,34,2,7,0.4277209364022193,5.346548859522368
open,34,3,4,0.4220180793739516,5.251805462827872
open,34,3,5,0.424316089528562,5.298068356936822
open,34,3,6,0.43122765783977024,5.362723473581999
open,34,3,7,0.4271170150073425,5.322698474506263
open,34,4,5,0.4166433633568454,5.200038257019609
open,34,4,6,0.4248811389745565,5.276243278914836
open,34,4,7,0.4233751060889498,5.275451802559976
open,34,5,6,0.429834344718113,5.349557931697126
open,34,5,7,0.4244077946864246,5.282360124386768
open,34,6,7,0.432037515254073,5.391437002671445
open,35,0,1,0.4213405635299069,5.251886029847477
open,35,0,2,0.4269621564128593,5.324984722179812
open,35,0,3,0.42314912424542267,5.287867148126886
open,35,0,4,0.42310771459932983,5.276557472475881
open,35,0,5,0.42552680013006583,5.312389342501497
open,35,0,6,0.4305271587085523,5.363444362689464
open,35,0,7,0.4287801465152489,5.341733266920799
open,35,1,2,0.4246521436225461,5.30695270470677
open,35,1,3,0.42403446082634777,5.285287493695685
open,35,1,4,0.4207172595107435,5.241237831677957
open,35,1,5,0.42279011977647113,5.262320229250148
open,35,1,6,0.42833086742678605,5.332620749546834
open,35,1,7,0.4223452226315965,5.280241190813216
open,35,2,3,0.42962882309573747,5.359158307268386
open,35,2,4,0.42518187349498604,5.286574449941539
