epoch_zero,left_segment_id,right_segment_id,first_optimizer_step_zero,second_optimizer_step_zero,optimizer_step_lag,same_optimizer_update
16,r5-f1-140b51f700eef3b9720a28c7,r5-f1-8b1ca5fb3df0743f8a5d2031,587,599,12,False
16,r5-f1-14592ad3fb277d902fcca8a4,r5-f1-c4ab86140291c3379237f3c6,591,610,19,False
16,r5-f1-17676cb8c65e947d9311466c,r5-f1-3ce5098afba99ac89b520439,577,586,9,False
16,r5-f1-1bd0b8bb497d87746752f61f,r5-f1-33d8225a9aa06186a07bcb81,585,585,0,True
16,r5-f1-1c05cb63b8fa86864476c790,r5-f1-753ac65796df96e3fa0dcd28,588,594,6,False
16,r5-f1-20081323b12313d0072a7558,r5-f1-68d84a588a2d97d510b9a798,591,611,20,False
16,r5-f1-213f6964c85dc869bfbc8e29,r5-f1-95b980071b480fd75474c504,587,596,9,False
16,r5-f1-2147d221d19787de20e29742,r5-f1-5fd7690662a56145be3a1b69,606,611,5,False
16,r5-f1-2209d0e463a55c60f24d2bfd,r5-f1-e6a3829cabd0249e46ded6fb,584,599,15,False
16,r5-f1-2d7ae5c0099ef1115cf9f49a,r5-f1-631687bae6a2a482c1b3467b,585,605,20,False
16,r5-f1-2f1f5522e8d48066aac367d3,r5-f1-f8c8b2629e7b13eb61c9d81e,605,610,5,False
16,r5-f1-3017647d3ea4dc9401adaf52,r5-f1-8d011739799631b71397985a,578,607,29,False
16,r5-f1-30d977225541ff1a4a549b3a,r5-f1-cca1530b46be3dd4d215ac9c,582,594,12,False
16,r5-f1-346838407cd512cc36b86a9f,r5-f1-384d4e783ac18f38d095fa6e,576,584,8,False
16,r5-f1-34d7dd11544b6dc87eb38bc0,r5-f1-7cc24d6be18b764c0c76a497,595,598,3,False
16,r5-f1-35d192def35747e67a3ea4bb,r5-f1-5b1d1399ad42dbda18fd62f4,584,588,4,False
16,r5-f1-35e06a6dbda44ebe51cadbbe,r5-f1-d8ee7108e6ed2dcfff764999,582,606,24,False
16,r5-f1-36c43a561be78681da35b3dd,r5-f1-883da7d6d35d9501a32a56c0,593,607,14,False
16,r5-f1-3d453f1453f64f70f9e9db5e,r5-f1-c7d613dd83014711dfe30d19,577,600,23,False
16,r5-f1-3d698dcc509fc631398f092d,r5-f1-e29eb97b70aaf293eeff3460,582,609,27,False
16,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,578,582,4,False
16,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,599,602,3,False
16,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,601,606,5,False
16,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,583,604,21,False
16,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,602,603,1,False
16,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,580,591,11,False
16,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,589,592,3,False
16,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,576,598,22,False
16,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,591,598,7,False
16,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,576,600,24,False
16,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,581,596,15,False
16,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,587,594,7,False
16,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,583,597,14,False
16,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,592,592,0,True
16,r5-f1-5b88de40cf368cfe44843a1e,r5-f1-b5b521cbaa21cde776509fcd,587,595,8,False
16,r5-f1-5e4a2f47c8c40a725de2d246,r5-f1-d5a1e49631ce5b003b2e4a38,599,611,12,False
16,r5-f1-5f828a137a622871abcb86c7,r5-f1-c4577184ceeecd7502540cd3,608,609,1,False
16,r5-f1-60cdf979d89056f9382a846b,r5-f1-f048b20b5fd8c992c80f6732,588,605,17,False
16,r5-f1-6326749e86f5b189fc0e8433,r5-f1-f26c34b2d8b52e2cb8fbbbf6,590,590,0,True
16,r5-f1-633a38dfec01bdf942d94a18,r5-f1-7cbccd51bc7fc9dd0ffbc1d9,586,607,21,False
16,r5-f1-64efda09ee23454ef6fc4ea0,r5-f1-9791bc14ea20d25013131014,585,586,1,False
16,r5-f1-6c79a35c4220624067f86b80,r5-f1-da55951d31390d807d7d1725,602,604,2,False
16,r5-f1-720bb6d0cb4b78b9ffeb03a4,r5-f1-9e4eb2e6a343877e7cadf273,581,596,15,False
16,r5-f1-75b0f8cbaa9c3b464b678254,r5-f1-a73cccc1ce0baf4c400e2f82,581,590,9,False
16,r5-f1-7692b4c408bd859d83c37780,r5-f1-8314892e9ca8c8f4ff0220a7,578,596,18,False
16,r5-f1-78188385de6e2de136e13d33,r5-f1-94800f8cbff36e8722e36eb7,577,603,26,False
16,r5-f1-78703e27d1df172502650dc2,r5-f1-a96887b45ab5b4e57e4981ef,589,593,4,False
16,r5-f1-7d9fd9ab713cd0e8b1cce098,r5-f1-ae6f6609b2c760c468328003,583,608,25,False
16,r5-f1-850920fa10f9b9ba8843af7a,r5-f1-e714849831367e291c12986a,580,601,21,False
16,r5-f1-91af04efffefc50ce23cf297,r5-f1-bc613f63abcc1aef8fa11d83,583,589,6,False
16,r5-f1-93bdeada4e43e5a0dbafb6fe,r5-f1-f6518d584b598cd5c753e975,579,579,0,True
16,r5-f1-95baedc4243946fc23378121,r5-f1-ee59008270e04ddeb87f5940,588,600,12,False
16,r5-f1-96464e790b9333aa03c28b88,r5-f1-a28f658e0ad94927973a73dd,604,609,5,False
16,r5-f1-96bcc926cff67fb7265839f7,r5-f1-ecbdbfd182fdb8074ad5ef83,603,610,7,False
16,r5-f1-96dc56f89876a43a90f81ae8,r5-f1-e1ce38eb4734b02d744305a8,594,601,7,False
16,r5-f1-ad8646bcd13cb593285eabf2,r5-f1-e49baae09180e3649c380781,607,611,4,False
16,r5-f1-b502b62b5999cb6f2f46fde2,r5-f1-e233f959cfe5f94e7640a385,580,604,24,False
16,r5-f1-bc1bb47a4293aeda2703a38f,r5-f1-e7aff71e10e7b26122d32b72,579,608,29,False
16,r5-f1-bf42263e35b144aea3a125dd,r5-f1-e5af5cacf6dff47c97228615,580,605,25,False
16,r5-f1-bf9875c83a8844f910b65953,r5-f1-dac7055b419c0ee6030f9b80,577,593,16,False
16,r5-f1-c0187dbd694866e9a30a5a79,r5-f1-fce2c84e8e18a3277fc8a3da,592,609,17,False
16,r5-f1-c8aa69e9e27b9f54b146d2e2,r5-f1-fe2d363ab91f04f8406a2ca7,579,597,18,False
16,r5-f1-e8d6bec744f8d61e31dadcd7,r5-f1-efc5731ec7a8e9343621fbd7,584,598,14,False
16,r5-f1-ecf4946e7096b0f851fa9165,r5-f1-f79bcda9f779fd7ae1e9cad1,589,603,14,False
17,r5-f1-01b355775f2293b3ee1364b8,r5-f1-5c346dd9cec6ff67cc2a65de,616,622,6,False
17,r5-f1-021f03f1caf81b5e7b4e0920,r5-f1-83ac1d4a97bc2845e64596ab,618,627,9,False
17,r5-f1-05c2d8fed07d2996eea98947,r5-f1-fb2fd685d93a8e5350209fe8,626,631,5,False
17,r5-f1-072c39f4b8f288d57977e728,r5-f1-d463ffd94aae21470865802f,635,641,6,False
17,r5-f1-081c8e4b441012fd60db6ffe,r5-f1-9dd1420e88d6e1aa0115e74e,621,642,21,False
17,r5-f1-0d7f93d677ecae4c0ec37117,r5-f1-74bd80f2dff32f9fd1ee2f05,629,633,4,False
17,r5-f1-0e1c4b16ee27b5e02fcf1570,r5-f1-45f9baf8b494b40958de6249,612,631,19,False
17,r5-f1-12ec8264f1d798a20c8472ea,r5-f1-56bd5df46af93b8ef534ad9d,614,646,32,False
17,r5-f1-140b51f700eef3b9720a28c7,r5-f1-8b1ca5fb3df0743f8a5d2031,625,646,21,False
17,r5-f1-14592ad3fb277d902fcca8a4,r5-f1-c4ab86140291c3379237f3c6,631,637,6,False
17,r5-f1-17676cb8c65e947d9311466c,r5-f1-3ce5098afba99ac89b520439,615,640,25,False
17,r5-f1-1bd0b8bb497d87746752f61f,r5-f1-33d8225a9aa06186a07bcb81,633,642,9,False
17,r5-f1-1c05cb63b8fa86864476c790,r5-f1-753ac65796df96e3fa0dcd28,625,634,9,False
17,r5-f1-20081323b12313d0072a7558,r5-f1-68d84a588a2d97d510b9a798,613,628,15,False
17,r5-f1-213f6964c85dc869bfbc8e29,r5-f1-95b980071b480fd75474c504,638,639,1,False
17,r5-f1-2147d221d19787de20e29742,r5-f1-5fd7690662a56145be3a1b69,627,632,5,False
17,r5-f1-2209d0e463a55c60f24d2bfd,r5-f1-e6a3829cabd0249e46ded6fb,615,629,14,False
17,r5-f1-2d7ae5c0099ef1115cf9f49a,r5-f1-631687bae6a2a482c1b3467b,618,635,17,False
17,r5-f1-2f1f5522e8d48066aac367d3,r5-f1-f8c8b2629e7b13eb61c9d81e,623,627,4,False
17,r5-f1-3017647d3ea4dc9401adaf52,r5-f1-8d011739799631b71397985a,632,642,10,False
17,r5-f1-30d977225541ff1a4a549b3a,r5-f1-cca1530b46be3dd4d215ac9c,623,635,12,False
17,r5-f1-346838407cd512cc36b86a9f,r5-f1-384d4e783ac18f38d095fa6e,614,629,15,False
17,r5-f1-34d7dd11544b6dc87eb38bc0,r5-f1-7cc24d6be18b764c0c76a497,644,647,3,False
17,r5-f1-35d192def35747e67a3ea4bb,r5-f1-5b1d1399ad42dbda18fd62f4,614,634,20,False
17,r5-f1-35e06a6dbda44ebe51cadbbe,r5-f1-d8ee7108e6ed2dcfff764999,623,639,16,False
17,r5-f1-36c43a561be78681da35b3dd,r5-f1-883da7d6d35d9501a32a56c0,616,626,10,False
17,r5-f1-3d453f1453f64f70f9e9db5e,r5-f1-c7d613dd83014711dfe30d19,620,630,10,False
17,r5-f1-3d698dcc509fc631398f092d,r5-f1-e29eb97b70aaf293eeff3460,643,645,2,False
17,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,626,636,10,False
17,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,616,637,21,False
17,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,625,639,14,False
17,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,620,623,3,False
17,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,639,642,3,False
17,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,620,643,23,False
17,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,640,643,3,False
17,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,626,628,2,False
17,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,630,640,10,False
17,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,625,634,9,False
17,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,624,630,6,False
17,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,621,641,20,False
17,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,617,644,27,False
17,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,645,647,2,False
17,r5-f1-5b88de40cf368cfe44843a1e,r5-f1-b5b521cbaa21cde776509fcd,612,624,12,False
17,r5-f1-5e4a2f47c8c40a725de2d246,r5-f1-d5a1e49631ce5b003b2e4a38,612,644,32,False
17,r5-f1-5f828a137a622871abcb86c7,r5-f1-c4577184ceeecd7502540cd3,619,646,27,False
17,r5-f1-60cdf979d89056f9382a846b,r5-f1-f048b20b5fd8c992c80f6732,614,635,21,False
17,r5-f1-6326749e86f5b189fc0e8433,r5-f1-f26c34b2d8b52e2cb8fbbbf6,615,638,23,False
17,r5-f1-633a38dfec01bdf942d94a18,r5-f1-7cbccd51bc7fc9dd0ffbc1d9,613,617,4,False
17,r5-f1-64efda09ee23454ef6fc4ea0,r5-f1-9791bc14ea20d25013131014,641,643,2,False
17,r5-f1-6c79a35c4220624067f86b80,r5-f1-da55951d31390d807d7d1725,634,636,2,False
17,r5-f1-720bb6d0cb4b78b9ffeb03a4,r5-f1-9e4eb2e6a343877e7cadf273,620,633,13,False
17,r5-f1-75b0f8cbaa9c3b464b678254,r5-f1-a73cccc1ce0baf4c400e2f82,613,628,15,False
17,r5-f1-7692b4c408bd859d83c37780,r5-f1-8314892e9ca8c8f4ff0220a7,638,641,3,False
17,r5-f1-78188385de6e2de136e13d33,r5-f1-94800f8cbff36e8722e36eb7,621,622,1,False
17,r5-f1-78703e27d1df172502650dc2,r5-f1-a96887b45ab5b4e57e4981ef,637,647,10,False
17,r5-f1-7d9fd9ab713cd0e8b1cce098,r5-f1-ae6f6609b2c760c468328003,619,632,13,False
17,r5-f1-850920fa10f9b9ba8843af7a,r5-f1-e714849831367e291c12986a,621,629,8,False
17,r5-f1-91af04efffefc50ce23cf297,r5-f1-bc613f63abcc1aef8fa11d83,633,636,3,False
17,r5-f1-93bdeada4e43e5a0dbafb6fe,r5-f1-f6518d584b598cd5c753e975,616,645,29,False
17,r5-f1-95baedc4243946fc23378121,r5-f1-ee59008270e04ddeb87f5940,624,632,8,False
17,r5-f1-96464e790b9333aa03c28b88,r5-f1-a28f658e0ad94927973a73dd,631,640,9,False
17,r5-f1-96bcc926cff67fb7265839f7,r5-f1-ecbdbfd182fdb8074ad5ef83,612,636,24,False
17,r5-f1-96dc56f89876a43a90f81ae8,r5-f1-e1ce38eb4734b02d744305a8,630,637,7,False
17,r5-f1-ad8646bcd13cb593285eabf2,r5-f1-e49baae09180e3649c380781,617,624,7,False
17,r5-f1-b502b62b5999cb6f2f46fde2,r5-f1-e233f959cfe5f94e7640a385,622,644,22,False
17,r5-f1-bc1bb47a4293aeda2703a38f,r5-f1-e7aff71e10e7b26122d32b72,645,647,2,False
17,r5-f1-bf42263e35b144aea3a125dd,r5-f1-e5af5cacf6dff47c97228615,619,627,8,False
17,r5-f1-bf9875c83a8844f910b65953,r5-f1-dac7055b419c0ee6030f9b80,628,638,10,False
17,r5-f1-c0187dbd694866e9a30a5a79,r5-f1-fce2c84e8e18a3277fc8a3da,615,619,4,False
17,r5-f1-c8aa69e9e27b9f54b146d2e2,r5-f1-fe2d363ab91f04f8406a2ca7,618,622,4,False
17,r5-f1-e8d6bec744f8d61e31dadcd7,r5-f1-efc5731ec7a8e9343621fbd7,613,618,5,False
17,r5-f1-ecf4946e7096b0f851fa9165,r5-f1-f79bcda9f779fd7ae1e9cad1,617,646,29,False
18,r5-f1-01b355775f2293b3ee1364b8,r5-f1-5c346dd9cec6ff67cc2a65de,678,682,4,False
18,r5-f1-021f03f1caf81b5e7b4e0920,r5-f1-83ac1d4a97bc2845e64596ab,666,668,2,False
18,r5-f1-05c2d8fed07d2996eea98947,r5-f1-fb2fd685d93a8e5350209fe8,670,672,2,False
18,r5-f1-072c39f4b8f288d57977e728,r5-f1-d463ffd94aae21470865802f,648,663,15,False
18,r5-f1-081c8e4b441012fd60db6ffe,r5-f1-9dd1420e88d6e1aa0115e74e,679,680,1,False
18,r5-f1-0d7f93d677ecae4c0ec37117,r5-f1-74bd80f2dff32f9fd1ee2f05,649,661,12,False
18,r5-f1-0e1c4b16ee27b5e02fcf1570,r5-f1-45f9baf8b494b40958de6249,653,664,11,False
18,r5-f1-12ec8264f1d798a20c8472ea,r5-f1-56bd5df46af93b8ef534ad9d,681,683,2,False
18,r5-f1-140b51f700eef3b9720a28c7,r5-f1-8b1ca5fb3df0743f8a5d2031,650,662,12,False
18,r5-f1-14592ad3fb277d902fcca8a4,r5-f1-c4ab86140291c3379237f3c6,655,662,7,False
18,r5-f1-17676cb8c65e947d9311466c,r5-f1-3ce5098afba99ac89b520439,650,671,21,False
18,r5-f1-1bd0b8bb497d87746752f61f,r5-f1-33d8225a9aa06186a07bcb81,657,676,19,False
18,r5-f1-1c05cb63b8fa86864476c790,r5-f1-753ac65796df96e3fa0dcd28,652,669,17,False
18,r5-f1-20081323b12313d0072a7558,r5-f1-68d84a588a2d97d510b9a798,649,680,31,False
18,r5-f1-213f6964c85dc869bfbc8e29,r5-f1-95b980071b480fd75474c504,658,660,2,False
18,r5-f1-2147d221d19787de20e29742,r5-f1-5fd7690662a56145be3a1b69,655,679,24,False
18,r5-f1-2209d0e463a55c60f24d2bfd,r5-f1-e6a3829cabd0249e46ded6fb,676,678,2,False
18,r5-f1-2d7ae5c0099ef1115cf9f49a,r5-f1-631687bae6a2a482c1b3467b,668,683,15,False
18,r5-f1-2f1f5522e8d48066aac367d3,r5-f1-f8c8b2629e7b13eb61c9d81e,655,659,4,False
18,r5-f1-3017647d3ea4dc9401adaf52,r5-f1-8d011739799631b71397985a,649,662,13,False
18,r5-f1-30d977225541ff1a4a549b3a,r5-f1-cca1530b46be3dd4d215ac9c,648,652,4,False
18,r5-f1-346838407cd512cc36b86a9f,r5-f1-384d4e783ac18f38d095fa6e,649,653,4,False
18,r5-f1-34d7dd11544b6dc87eb38bc0,r5-f1-7cc24d6be18b764c0c76a497,655,664,9,False
18,r5-f1-35d192def35747e67a3ea4bb,r5-f1-5b1d1399ad42dbda18fd62f4,648,659,11,False
18,r5-f1-35e06a6dbda44ebe51cadbbe,r5-f1-d8ee7108e6ed2dcfff764999,648,662,14,False
18,r5-f1-36c43a561be78681da35b3dd,r5-f1-883da7d6d35d9501a32a56c0,670,676,6,False
18,r5-f1-3d453f1453f64f70f9e9db5e,r5-f1-c7d613dd83014711dfe30d19,657,659,2,False
18,r5-f1-3d698dcc509fc631398f092d,r5-f1-e29eb97b70aaf293eeff3460,675,675,0,True
18,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,654,654,0,True
18,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,671,676,5,False
18,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,674,679,5,False
18,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,652,675,23,False
18,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,660,678,18,False
18,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,657,677,20,False
18,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,665,680,15,False
18,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,658,670,12,False
18,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,668,677,9,False
18,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,673,677,4,False
18,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,669,681,12,False
18,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,673,681,8,False
18,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,659,672,13,False
18,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,651,661,10,False
18,r5-f1-5b88de40cf368cfe44843a1e,r5-f1-b5b521cbaa21cde776509fcd,664,665,1,False
18,r5-f1-5e4a2f47c8c40a725de2d246,r5-f1-d5a1e49631ce5b003b2e4a38,667,667,0,True
18,r5-f1-5f828a137a622871abcb86c7,r5-f1-c4577184ceeecd7502540cd3,674,683,9,False
18,r5-f1-60cdf979d89056f9382a846b,r5-f1-f048b20b5fd8c992c80f6732,670,671,1,False
18,r5-f1-6326749e86f5b189fc0e8433,r5-f1-f26c34b2d8b52e2cb8fbbbf6,667,678,11,False
18,r5-f1-633a38dfec01bdf942d94a18,r5-f1-7cbccd51bc7fc9dd0ffbc1d9,663,674,11,False
18,r5-f1-64efda09ee23454ef6fc4ea0,r5-f1-9791bc14ea20d25013131014,665,680,15,False
18,r5-f1-6c79a35c4220624067f86b80,r5-f1-da55951d31390d807d7d1725,671,673,2,False
18,r5-f1-720bb6d0cb4b78b9ffeb03a4,r5-f1-9e4eb2e6a343877e7cadf273,664,682,18,False
18,r5-f1-75b0f8cbaa9c3b464b678254,r5-f1-a73cccc1ce0baf4c400e2f82,660,683,23,False
18,r5-f1-7692b4c408bd859d83c37780,r5-f1-8314892e9ca8c8f4ff0220a7,657,674,17,False
18,r5-f1-78188385de6e2de136e13d33,r5-f1-94800f8cbff36e8722e36eb7,651,660,9,False
18,r5-f1-78703e27d1df172502650dc2,r5-f1-a96887b45ab5b4e57e4981ef,651,675,24,False
18,r5-f1-7d9fd9ab713cd0e8b1cce098,r5-f1-ae6f6609b2c760c468328003,652,668,16,False
18,r5-f1-850920fa10f9b9ba8843af7a,r5-f1-e714849831367e291c12986a,656,682,26,False
18,r5-f1-91af04efffefc50ce23cf297,r5-f1-bc613f63abcc1aef8fa11d83,663,682,19,False
18,r5-f1-93bdeada4e43e5a0dbafb6fe,r5-f1-f6518d584b598cd5c753e975,663,666,3,False
18,r5-f1-95baedc4243946fc23378121,r5-f1-ee59008270e04ddeb87f5940,653,673,20,False
18,r5-f1-96464e790b9333aa03c28b88,r5-f1-a28f658e0ad94927973a73dd,658,669,11,False
18,r5-f1-96bcc926cff67fb7265839f7,r5-f1-ecbdbfd182fdb8074ad5ef83,656,665,9,False
18,r5-f1-96dc56f89876a43a90f81ae8,r5-f1-e1ce38eb4734b02d744305a8,650,654,4,False
18,r5-f1-ad8646bcd13cb593285eabf2,r5-f1-e49baae09180e3649c380781,654,681,27,False
18,r5-f1-b502b62b5999cb6f2f46fde2,r5-f1-e233f959cfe5f94e7640a385,661,677,16,False
18,r5-f1-bc1bb47a4293aeda2703a38f,r5-f1-e7aff71e10e7b26122d32b72,661,669,8,False
18,r5-f1-bf42263e35b144aea3a125dd,r5-f1-e5af5cacf6dff47c97228615,666,672,6,False
18,r5-f1-bf9875c83a8844f910b65953,r5-f1-dac7055b419c0ee6030f9b80,656,679,23,False
18,r5-f1-c0187dbd694866e9a30a5a79,r5-f1-fce2c84e8e18a3277fc8a3da,656,666,10,False
18,r5-f1-c8aa69e9e27b9f54b146d2e2,r5-f1-fe2d363ab91f04f8406a2ca7,653,658,5,False
18,r5-f1-e8d6bec744f8d61e31dadcd7,r5-f1-efc5731ec7a8e9343621fbd7,650,651,1,False
18,r5-f1-ecf4946e7096b0f851fa9165,r5-f1-f79bcda9f779fd7ae1e9cad1,667,672,5,False
19,r5-f1-01b355775f2293b3ee1364b8,r5-f1-5c346dd9cec6ff67cc2a65de,692,716,24,False
19,r5-f1-021f03f1caf81b5e7b4e0920,r5-f1-83ac1d4a97bc2845e64596ab,686,719,33,False
19,r5-f1-05c2d8fed07d2996eea98947,r5-f1-fb2fd685d93a8e5350209fe8,691,696,5,False
19,r5-f1-072c39f4b8f288d57977e728,r5-f1-d463ffd94aae21470865802f,685,702,17,False
19,r5-f1-081c8e4b441012fd60db6ffe,r5-f1-9dd1420e88d6e1aa0115e74e,712,719,7,False
19,r5-f1-0d7f93d677ecae4c0ec37117,r5-f1-74bd80f2dff32f9fd1ee2f05,687,709,22,False
19,r5-f1-0e1c4b16ee27b5e02fcf1570,r5-f1-45f9baf8b494b40958de6249,700,714,14,False
19,r5-f1-12ec8264f1d798a20c8472ea,r5-f1-56bd5df46af93b8ef534ad9d,693,695,2,False
19,r5-f1-140b51f700eef3b9720a28c7,r5-f1-8b1ca5fb3df0743f8a5d2031,690,701,11,False
19,r5-f1-14592ad3fb277d902fcca8a4,r5-f1-c4ab86140291c3379237f3c6,698,701,3,False
19,r5-f1-17676cb8c65e947d9311466c,r5-f1-3ce5098afba99ac89b520439,714,715,1,False
19,r5-f1-1bd0b8bb497d87746752f61f,r5-f1-33d8225a9aa06186a07bcb81,688,710,22,False
19,r5-f1-1c05cb63b8fa86864476c790,r5-f1-753ac65796df96e3fa0dcd28,697,713,16,False
19,r5-f1-20081323b12313d0072a7558,r5-f1-68d84a588a2d97d510b9a798,703,716,13,False
19,r5-f1-213f6964c85dc869bfbc8e29,r5-f1-95b980071b480fd75474c504,697,699,2,False
19,r5-f1-2147d221d19787de20e29742,r5-f1-5fd7690662a56145be3a1b69,690,718,28,False
19,r5-f1-2209d0e463a55c60f24d2bfd,r5-f1-e6a3829cabd0249e46ded6fb,696,708,12,False
19,r5-f1-2d7ae5c0099ef1115cf9f49a,r5-f1-631687bae6a2a482c1b3467b,689,695,6,False
19,r5-f1-2f1f5522e8d48066aac367d3,r5-f1-f8c8b2629e7b13eb61c9d81e,702,706,4,False
19,r5-f1-3017647d3ea4dc9401adaf52,r5-f1-8d011739799631b71397985a,691,694,3,False
19,r5-f1-30d977225541ff1a4a549b3a,r5-f1-cca1530b46be3dd4d215ac9c,688,699,11,False
19,r5-f1-346838407cd512cc36b86a9f,r5-f1-384d4e783ac18f38d095fa6e,700,713,13,False
19,r5-f1-34d7dd11544b6dc87eb38bc0,r5-f1-7cc24d6be18b764c0c76a497,689,696,7,False
19,r5-f1-35d192def35747e67a3ea4bb,r5-f1-5b1d1399ad42dbda18fd62f4,685,710,25,False
19,r5-f1-35e06a6dbda44ebe51cadbbe,r5-f1-d8ee7108e6ed2dcfff764999,701,707,6,False
19,r5-f1-36c43a561be78681da35b3dd,r5-f1-883da7d6d35d9501a32a56c0,704,715,11,False
19,r5-f1-3d453f1453f64f70f9e9db5e,r5-f1-c7d613dd83014711dfe30d19,687,708,21,False
19,r5-f1-3d698dcc509fc631398f092d,r5-f1-e29eb97b70aaf293eeff3460,704,711,7,False
19,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,689,710,21,False
19,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,705,705,0,True
19,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,700,712,12,False
19,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,685,706,21,False
19,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,690,702,12,False
19,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,706,717,11,False
19,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,684,691,7,False
19,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,700,713,13,False
19,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,689,708,19,False
19,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,687,692,5,False
19,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,692,719,27,False
19,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,693,711,18,False
19,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,712,718,6,False
19,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,691,698,7,False
