target_index,family,segment_id,optimizer_step,learning_rate,loss,loss_moving_mean_16,gradient_norm_before_clip,gradient_clipped,update_weight_ratio,state_gradient_nonzero_fraction
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,82,2.9467611532485588e-05,12.281262397766113,12.755219221115112,4.842448711395264,False,0.0005002302655039046,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,83,2.945125696774339e-05,12.708343505859375,12.681651592254639,0.8294571042060852,False,0.0004691745992821358,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,84,2.9434662070612482e-05,12.625009536743164,12.630869746208191,2.096343517303467,False,0.0005643096524310832,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,85,2.9417827263078142e-05,12.750009536743164,12.692067563533783,2.8923609256744385,False,0.0004699391757784972,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,86,2.940075297322622e-05,12.104175567626953,12.60092145204544,2.8153133392333984,False,0.0005739589225401382,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,87,2.938343963523229e-05,12.31251335144043,12.572276175022125,2.5892741680145264,False,0.0004949262430628869,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,88,2.9365887689350595e-05,12.177101135253906,12.477875411510468,1.3511860370635986,False,0.0004740831884706548,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,89,2.9348097581902822e-05,11.791677474975586,12.470062971115112,1.4195574522018433,False,0.0005019567741335281,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,90,2.933006976526679e-05,11.770844459533691,12.417980015277863,1.758865475654602,False,0.0005185402825171461,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,91,2.9311804697864947e-05,11.87501049041748,12.412771701812744,1.9628119468688965,False,0.0005282672881875648,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,92,2.9293302844152674e-05,13.541685104370117,12.457694172859192,0.603225827217102,False,0.0005190714760154073,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,93,2.9274564674606523e-05,12.458338737487793,12.458995878696442,2.258237600326538,False,0.00048740740475921955,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,94,2.9255590665712213e-05,12.395846366882324,12.45834493637085,4.2658610343933105,False,0.0006092543234883882,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,95,2.923638129995254e-05,13.864594459533691,12.544933497905731,6.1893134117126465,False,0.0005017640122540619,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,96,2.9216937065795103e-05,12.375015258789062,12.548839926719666,3.1077966690063477,False,0.0005277708746943339,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,97,2.919725845767987e-05,11.58334732055664,12.413423418998718,2.423774480819702,False,0.0005971429048242405,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,98,2.9177345976006628e-05,13.583345413208008,12.494803607463837,4.315093994140625,False,0.0007783943487904622,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,99,2.9157200127122236e-05,12.145841598510742,12.459647238254547,2.9714105129241943,False,0.0005384306842813752,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,100,2.913682142330775e-05,13.81251049041748,12.533866047859192,1.0435736179351807,False,0.0005615277347124898,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,101,2.911621038276542e-05,13.520849227905273,12.582043528556824,1.872886300086975,False,0.0005681897888831103,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,102,2.909536752960549e-05,11.500015258789062,12.544283509254456,1.6601086854934692,False,0.00048378027248341767,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,103,2.9074293393832876e-05,13.437515258789062,12.614596128463745,2.0036733150482178,False,0.0005543365166380365,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,104,2.90529885113337e-05,12.697927474975586,12.64714777469635,5.7871994972229,False,0.0005273078608356224,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,105,2.9031453423861642e-05,12.583337783813477,12.696626543998718,10.358963966369629,True,0.0008193310888453449,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,106,2.9009688679024187e-05,12.447928428649902,12.738944292068481,4.048238277435303,False,0.0005644039363555685,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,107,2.8987694830268685e-05,12.291680335998535,12.764986157417297,2.62434983253479,False,0.0006395947373029324,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,108,2.8965472436868284e-05,12.729171752929688,12.71420407295227,1.8152629137039185,False,0.0005426756120762642,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,109,2.894302206390769e-05,13.437515258789062,12.7754026055336,1.5129640102386475,False,0.0005073661858284315,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,110,2.8920344282268846e-05,13.760425567626953,12.86068880558014,1.6465367078781128,False,0.0005499056206206609,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,111,2.8897439668616345e-05,12.604171752929688,12.781912386417389,2.072037696838379,False,0.0004453579812624289,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,112,2.8874308805382837e-05,13.40626335144043,12.8463653922081,1.604530930519104,False,0.0004060271558702461,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,113,2.8850952280754167e-05,12.25001335144043,12.888032019138336,1.546641230583191,False,0.0003482234372582999,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,114,2.8827370688654434e-05,12.729171752929688,12.834646165370941,0.9565151929855347,False,0.00036627956569751526,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,115,2.880356462873091e-05,12.729171752929688,12.871104300022125,3.3584976196289062,False,0.0004389072343354157,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,116,2.8779534706338766e-05,12.687504768371582,12.800791442394257,1.792602300643921,False,0.0004916627168284818,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,117,2.875528153252567e-05,12.177099227905273,12.716807067394257,1.3615305423736572,False,0.0004945307550756806,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,118,2.8730805724016292e-05,12.708337783813477,12.792327225208282,1.6017367839813232,False,0.0005261273365841036,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,119,2.8706107903196563e-05,11.541680335998535,12.673837542533875,5.4223456382751465,False,0.0008047500792870391,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,120,2.868118869809791e-05,12.322931289672852,12.650400280952454,2.135251760482788,False,0.0006159858739256657,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,121,2.8656048742381237e-05,11.895843505859375,12.607431888580322,1.507909893989563,False,0.0006451012281152661,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,122,2.863068867532084e-05,12.510428428649902,12.611338138580322,3.9698755741119385,False,0.0008208371995242643,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,123,2.8605109141788138e-05,12.34376335144043,12.61459332704544,1.4224830865859985,False,0.0007492913658931714,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,124,2.857931079223527e-05,13.593761444091797,12.668630182743073,5.393904209136963,False,0.00037796671303784034,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,125,2.8553294282678578e-05,12.416671752929688,12.604827463626862,2.4672584533691406,False,0.00032106906509059724,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,126,2.8527060274681913e-05,12.71876049041748,12.53972339630127,1.1770027875900269,False,0.00032733627315636527,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,127,2.8500609435339794e-05,11.687511444091797,12.482432126998901,1.9539594650268555,False,0.00036655077351334083,1.0
2,F3,r5-f3-dbc9791cf4ba3569afc7a3d0,128,2.847394243726047e-05,12.437511444091797,12.421885132789612,2.8596343994140625,False,0.000447484630657789,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,1,1e-05,11.166687965393066,11.166687965393066,0.48937585949897766,False,0.00036192673334357547,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,2,1.1333333333333334e-05,13.270833969116211,12.218760967254639,0.3697454631328583,False,0.0005007262708677099,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,3,1.2666666666666667e-05,11.00002670288086,11.812516212463379,0.6536600589752197,False,0.0005484497154381856,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,4,1.4000000000000001e-05,15.91667652130127,12.838556289672852,0.23055453598499298,False,0.0006108378430123869,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,5,1.5333333333333334e-05,15.822922706604004,13.435429573059082,0.5171486139297485,False,0.0005736433193819648,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,6,1.6666666666666667e-05,15.875007629394531,13.842025915781656,0.3049549460411072,False,0.0006587943492695893,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,7,1.8e-05,13.270833969116211,13.760427066258021,0.26642659306526184,False,0.0007341335147604424,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,8,1.9333333333333333e-05,11.270854949951172,13.449230551719666,0.6003873348236084,False,0.0008195854708290454,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,9,2.0666666666666666e-05,10.875020027160645,13.163207160101997,0.30654633045196533,False,0.0009235420466092105,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,10,2.2e-05,10.645858764648438,12.91147232055664,0.3596455752849579,False,0.001048040824324769,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,11,2.3333333333333332e-05,10.812520980834961,12.720658562400125,0.42738065123558044,False,0.0011331688339870313,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,12,2.4666666666666665e-05,13.302083969116211,12.769110679626465,0.299817830324173,False,0.001131997656082022,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,13,2.6000000000000002e-05,13.239584922790527,12.8053010060237,0.4706369936466217,False,0.0012362559497351702,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,14,2.733333333333333e-05,16.0625057220459,13.037958485739571,0.39523574709892273,False,0.0013708293501265014,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,15,2.8666666666666668e-05,13.250001907348633,13.052094713846843,0.1426505744457245,False,0.0014258206451387152,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,16,2.9999999999999997e-05,10.68752384185791,12.904309034347534,1.0791430473327637,False,0.0011219142203465068,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,17,2.9999999999999997e-05,13.156251907348633,13.028656780719757,0.4946998357772827,False,0.0010605037680430438,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,18,2.9999872856917585e-05,13.177084922790527,13.022797465324402,0.43999308347702026,False,0.0011363760344216252,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,19,2.999949143090342e-05,13.187501907348633,13.159514665603638,0.5824112892150879,False,0.0012279522406496732,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,20,2.9998855731656623e-05,13.291667938232422,12.995451629161835,0.299351304769516,False,0.0012552327659096827,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,21,2.999796577534217e-05,11.145852088928223,12.703134715557098,0.44987592101097107,False,0.0013763482076227028,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,22,2.99968215845904e-05,10.916695594787598,12.393240213394165,0.6332200765609741,False,0.0014967545090880303,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,23,2.9995423188496514e-05,10.750022888183594,12.235689520835876,0.4649009108543396,False,0.0014789190094334536,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,24,2.9993770622619783e-05,13.135417938232422,12.352224707603455,1.6846481561660767,False,0.0010308934075651543,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,25,2.9991863928982672e-05,15.94792366027832,12.66928118467331,0.3851569592952728,False,0.0010685827200905835,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,26,2.998970315606976e-05,10.95836067199707,12.688812553882599,0.9082127213478088,False,0.0012387848250955868,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,27,2.998728835882651e-05,15.864590644836426,13.00456690788269,0.49103084206581116,False,0.0013223092272591054,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,28,2.9984619598657892e-05,10.916692733764648,12.855479955673218,1.0037535429000854,False,0.0013783454192387527,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,29,2.9981696943426767e-05,10.812520980834961,12.703788459300995,0.5346398949623108,False,0.0014496773902752428,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,30,2.997852046745222e-05,11.02086067199707,12.388685643672943,0.6212189197540283,False,0.001463258688807055,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,31,2.9975090251507633e-05,10.916698455810547,12.242854177951813,0.6347737908363342,False,0.0015671368027943946,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,32,2.9971406382818667e-05,15.979172706604004,12.573582231998444,0.5343090891838074,False,0.0015826827021553553,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,33,2.9967468955060995e-05,13.208334922790527,12.576837420463562,0.5955227017402649,False,0.0015376788084874085,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,34,2.996327806835797e-05,13.218751907348633,12.579441606998444,0.35097187757492065,False,0.0014167121089518628,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,35,2.9958833829278017e-05,10.89586067199707,12.436214029788971,0.5355682373046875,False,0.0014554577244400067,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,36,2.995413635083201e-05,10.666690826416016,12.272152960300446,0.5923351645469666,False,0.0014453059252912208,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,37,2.9949185752470325e-05,10.770867347717285,12.248716413974762,0.9100580215454102,False,0.0014428883691217892,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,38,2.9943982160079822e-05,15.781257629394531,12.552751541137695,0.3122861981391907,False,0.0013860805530861334,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,39,2.993852570598065e-05,10.75003433227539,12.552752256393433,1.0706250667572021,False,0.001562331690203373,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,40,2.9932816528922903e-05,13.218751907348633,12.557960629463196,0.533569872379303,False,0.0014128135551486386,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,41,2.992685477408305e-05,10.85418701171875,12.239602088928223,0.4893823564052582,False,0.0013094155677604558,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,42,2.9920640593060258e-05,10.562527656555176,12.214862525463104,0.6521574854850769,False,0.0013043775429564097,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,43,2.9914174143872566e-05,10.583359718322754,11.884785592556,0.3789604902267456,False,0.0013420501576585052,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,44,2.9907455590952825e-05,15.562516212463379,12.17514955997467,0.44301432371139526,False,0.0013507805533294558,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,45,2.990048510514454e-05,10.708356857299805,12.168639302253723,1.1268755197525024,False,0.0013700665542652848,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,46,2.9893262863697524e-05,15.718762397766113,12.462258160114288,2.0112881660461426,False,0.0016273491268257738,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,47,2.9885789050263383e-05,15.572937965393066,12.753273129463196,0.5726772546768188,False,0.001408612039616323,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,48,2.987806385489085e-05,10.479196548461914,12.409524619579315,0.9963732361793518,False,0.001486693522744166,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,49,2.9870087474020964e-05,10.520861625671387,12.241557538509369,0.5043617486953735,False,0.001525761760857423,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,50,2.9861860110482048e-05,15.82292652130127,12.404318451881409,0.3035697340965271,False,0.0013715884140098362,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,51,2.9853381973484574e-05,10.583375930786133,12.384788155555725,0.8078533411026001,False,0.001413855407122517,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,52,2.9844653278615835e-05,10.666706085205078,12.384789109230042,1.0086190700531006,False,0.0013806166069262693,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,53,2.9835674247834466e-05,10.479217529296875,12.366560995578766,0.5817734599113464,False,0.0014436372325251265,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,54,2.9826445109464805e-05,10.833366394042969,12.057317793369293,0.45847252011299133,False,0.0014970353368341986,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,55,2.9816966098191057e-05,15.354183197021484,12.345077097415924,0.3997408151626587,False,0.0014364126580632209,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,56,2.9807237455051384e-05,15.468770980834961,12.48570328950882,3.18151593208313,False,0.0016577480945857595,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,57,2.9797259427431705e-05,10.562527656555176,12.467474579811096,0.7307479381561279,False,0.0016526443775795442,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,58,2.978703226905946e-05,10.375032424926758,12.45575612783432,0.7607840299606323,False,0.0016963694723519944,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,59,2.9776556239997145e-05,10.62502670288086,12.458360314369202,0.7104586362838745,False,0.0015042236381959367,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,60,2.9765831606635676e-05,12.979168891906738,12.296901106834412,0.37657684087753296,False,0.0013796941196231676,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,61,2.975485864168765e-05,12.864585876464844,12.431665420532227,0.4890275001525879,False,0.00138104650430681,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,62,2.974363762418038e-05,15.333377838134766,12.407578885555267,0.3993445336818695,False,0.001286575637157112,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,63,2.973216883944881e-05,10.250062942504883,12.074899196624756,1.1007965803146362,False,0.0014537957489077291,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,64,2.972045257912828e-05,10.520881652832031,12.077504515647888,0.644936740398407,False,0.001437536370277089,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,65,2.9708489141147082e-05,10.375053405761719,12.068391501903534,0.8353896737098694,False,0.0013543063249869302,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,66,2.9696278829718878e-05,10.333368301391602,11.72529411315918,0.5244179368019104,False,0.001395784325511819,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,67,2.9683821955335006e-05,12.739585876464844,11.8600572347641,0.4599951207637787,False,0.0013449409000826863,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,68,2.9671118834756543e-05,13.031251907348633,12.007841348648071,0.39950963854789734,False,0.0013034243126437836,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,69,2.9658169791006273e-05,15.354201316833496,12.31252783536911,1.7847980260849,False,0.0015827389138595273,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,70,2.964497515336046e-05,12.875001907348633,12.440130054950714,1.1413512229919434,False,0.001286309843492492,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,71,2.9631535257340486e-05,12.937501907348633,12.289087474346161,0.38734742999076843,False,0.001183720972759242,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,72,2.9617850444704315e-05,12.833335876464844,12.124372780323029,0.48782071471214294,False,0.0011548153122135888,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,73,2.9603921063437794e-05,10.375033378601074,12.112654387950897,0.4988825023174286,False,0.0012248296608074324,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,74,2.9589747467745818e-05,10.500049591064453,12.120467960834503,2.270742654800415,False,0.0015211363772335135,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,75,2.9575330018043316e-05,15.34378433227539,12.415390312671661,0.385531485080719,False,0.0014659890174704105,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,76,2.9560669080946092e-05,10.312536239624023,12.248725771903992,0.6338908076286316,False,0.0014669147092588011,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,77,2.9545765029261487e-05,15.270877838134766,12.399119019508362,1.2422778606414795,False,0.0013169129096523534,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,78,2.9530618241978923e-05,12.822919845581055,12.242215394973755,0.44686344265937805,False,0.0012726229468559944,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,79,2.9515229104260233e-05,15.270877838134766,12.556016325950623,0.48737633228302,False,0.0012721545915310305,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,80,2.9499598007429908e-05,12.843751907348633,12.70119571685791,0.38685205578804016,False,0.0011812574125766738,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,81,2.948372534896511e-05,12.822919845581055,12.854187369346619,0.7965196371078491,False,0.0011372987339216315,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,82,2.9467611532485588e-05,10.06258773803711,12.837263584136963,1.9300707578659058,False,0.0014477835466636443,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,83,2.945125696774339e-05,12.593753814697266,12.82814908027649,0.9005270600318909,False,0.0011555833312714584,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,84,2.9434662070612482e-05,10.208404541015625,12.651721119880676,1.9585787057876587,False,0.0008021408155066257,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,85,2.9417827263078142e-05,10.166749954223633,12.32750540971756,0.5295007228851318,False,0.0008663882962765096,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,86,2.940075297322622e-05,12.906251907348633,12.32945853471756,0.23374468088150024,False,0.0008128638040970227,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,87,2.938343963523229e-05,10.000102996826172,12.145871102809906,0.6913373470306396,False,0.0008190488361498009,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,88,2.9365887689350595e-05,10.208372116088867,11.981810867786407,0.24039176106452942,False,0.0007905572107580807,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,89,2.9348097581902822e-05,10.312535285949707,11.977904736995697,5.603277206420898,False,0.0013739239521190897,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,90,2.933006976526679e-05,15.177127838134766,12.270222127437592,0.7389158010482788,False,0.0013812857455724596,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,91,2.9311804697864947e-05,12.75000286102295,12.108110785484314,0.2357712835073471,False,0.0012833197776540876,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,92,2.9293302844152674e-05,10.145917892456055,12.097697138786316,0.5711046457290649,False,0.001251970794795446,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,93,2.9274564674606523e-05,10.333367347717285,11.789102733135223,0.34098538756370544,False,0.001152145047633822,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,94,2.9255590665712213e-05,10.104252815246582,11.619186043739319,0.5287840366363525,False,0.00116455259626183,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,95,2.923638129995254e-05,10.187540054321289,11.301477432250977,0.5411741733551025,False,0.0010031479026939715,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,96,2.9216937065795103e-05,15.208389282226562,11.449267268180847,0.32371294498443604,False,0.0009207691712253946,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,97,2.919725845767987e-05,15.22921085357666,11.599660456180573,0.49391305446624756,False,0.0009237078712770172,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,98,2.9177345976006628e-05,15.177140235900879,11.919319987297058,0.3309449851512909,False,0.0008908474783500771,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,99,2.9157200127122236e-05,10.00004768371582,11.757213354110718,1.8766727447509766,False,0.0005611867712767614,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,100,2.913682142330775e-05,15.145877838134766,12.065805435180664,0.3833482563495636,False,0.0005683666223479983,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,101,2.911621038276542e-05,15.21878433227539,12.381557583808899,1.5509583950042725,False,0.0005679856758021,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,102,2.909536752960549e-05,10.10421085357666,12.20643001794815,0.8617907166481018,False,0.0005641497391619774,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,103,2.9074293393832876e-05,10.291702270507812,12.224654972553253,0.464059978723526,False,0.0005734167848138226,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,104,2.90529885113337e-05,15.312543869018555,12.543665707111359,0.49824365973472595,False,0.0005455029673327126,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,105,2.9031453423861642e-05,10.083377838134766,12.529343366622925,0.5702978372573853,False,0.0005523208283357986,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,106,2.9009688679024187e-05,13.000001907348633,12.393272995948792,0.4738014042377472,False,0.0005687127412094952,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,107,2.8987694830268685e-05,9.937583923339844,12.217496812343597,0.6104185581207275,False,0.0005854402474705085,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,108,2.8965472436868284e-05,10.125075340270996,12.216194152832031,0.5381137132644653,False,0.0006076653943309562,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,109,2.894302206390769e-05,12.80208683013916,12.370489120483398,0.9324394464492798,False,0.0006202006376678888,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,110,2.8920344282268846e-05,12.760419845581055,12.536499559879303,0.3660096228122711,False,0.000611537475792838,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,111,2.8897439668616345e-05,15.28128433227539,12.854858577251434,0.6205545663833618,False,0.000531027374588771,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,112,2.8874308805382837e-05,15.364618301391602,12.86462289094925,1.0372745990753174,False,0.0004544181865462486,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,113,2.8850952280754167e-05,15.22921085357666,12.86462289094925,0.7041565775871277,False,0.0004654221510074291,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,114,2.8827370688654434e-05,10.187540054321289,12.552772879600525,0.47498470544815063,False,0.0004260850165508784,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,115,2.880356462873091e-05,15.052127838134766,12.868527889251709,0.6911889314651489,False,0.0004620845768266535,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,116,2.8779534706338766e-05,15.31252670288086,12.87894344329834,0.27538761496543884,False,0.0004511641683895746,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,117,2.875528153252567e-05,10.208372116088867,12.565792679786682,0.5953760743141174,False,0.0004869451763267607,1.0
3,F3,r5-f3-913c95f41d8e72f9b0aabac4,118,2.8730805724016292e-05,15.145877838134766,12.880896866321564,0.31058162450790405,False,0.0004893926324202329,1.0
